,0,1,2,3,4,5,6
0,-0.11632631565360128,0.39651500361440617,-0.9405549069763287,0.06594542172613593,0.9154158861235957,0.0042987796207290315,1.9743767717175602
1,0.37014209840449924,0.08381321052683066,-0.3091140922633735,-0.39499961789022253,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
2,-0.6027947297117018,1.021918589789557,0.11184645087859663,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
3,0.37014209840449924,1.647322175964708,0.11184645087859663,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
4,-1.0892631437698024,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,1.9743767717175602
5,1.8295473405788008,-0.8542921687358959,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
6,-0.11632631565360128,-1.1669939618234713,-0.414354228048866,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
7,-0.4082073640884616,-1.7923975479986223,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
8,-2.0621999718860033,-1.7923975479986223,0.11184645087859663,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
9,-0.11632631565360128,0.08381321052683066,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
10,0.37014209840449924,0.08381321052683066,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
11,-0.6027947297117018,-0.22888858256074482,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,-2.9403652605785267,-0.42358083223018583
12,-2.0621999718860033,-1.7923975479986223,-0.9405549069763287,0.06594542172613593,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
13,-0.11632631565360128,0.08381321052683066,-0.414354228048866,0.06594542172613593,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
14,-0.11632631565360128,-0.8542921687358959,0.11184645087859663,0.06594542172613593,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
15,-0.11632631565360128,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
16,-0.6027947297117018,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
17,-0.11632631565360128,0.08381321052683066,-0.3091140922633735,1.9097255801915698,0.9154158861235957,0.0042987796207290315,1.9743767717175602
18,-2.0621999718860033,-0.5415903756483204,-0.414354228048866,0.06594542172613593,-0.98189086726419,2.9489628198199846,-0.42358083223018583
19,0.37014209840449924,1.021918589789557,0.11184645087859663,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
20,0.37014209840449924,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
21,0.8566105124625998,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
22,0.37014209840449924,0.20889392776186086,0.21708658666408914,0.06594542172613593,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
23,0.37014209840449924,0.20889392776186086,0.21708658666408914,0.06594542172613593,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
24,-0.11632631565360128,0.39651500361440617,0.11184645087859663,-0.39499961789022253,0.9154158861235957,0.0042987796207290315,-0.42358083223018583
25,1.3430789265207004,0.39651500361440617,1.6904484876609847,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
26,-0.11632631565360128,-0.22888858256074482,0.11184645087859663,0.06594542172613593,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
27,-0.6027947297117018,-0.8542921687358959,0.11184645087859663,1.9097255801915698,-0.98189086726419,0.0042987796207290315,0.7753979697436871
28,-0.11632631565360128,-0.8542921687358959,-0.9405549069763287,4.214450778273362,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
29,-0.11632631565360128,0.08381321052683066,2.2166491665884474,0.06594542172613593,0.9154158861235957,0.0042987796207290315,-0.42358083223018583
30,-0.6027947297117018,-0.5415903756483204,0.11184645087859663,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
31,-0.4082073640884616,-1.1669939618234713,0.11184645087859663,4.214450778273362,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
32,0.37014209840449924,0.08381321052683066,2.74284984551591,-0.39499961789022253,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
33,0.37014209840449924,-0.22888858256074482,-0.3091140922633735,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
34,0.37014209840449924,0.7092167967019817,2.74284984551591,-0.39499961789022253,0.9154158861235957,0.0042987796207290315,3.1733555736914334
