IdPersonne,0,1,2,3,4,5,6
64372.0,-0.11632631565360128,0.39651500361440617,-0.9405549069763287,0.06594542172613593,0.9154158861235957,0.0042987796207290315,1.9743767717175602
64379.0,0.37014209840449924,0.08381321052683066,-0.3091140922633735,-0.39499961789022253,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
64448.0,-0.6027947297117018,1.021918589789557,0.11184645087859663,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
64409.0,0.37014209840449924,1.647322175964708,0.11184645087859663,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
67177.0,-1.0892631437698024,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,1.9743767717175602
67178.0,1.8295473405788008,-0.8542921687358959,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
67179.0,-0.11632631565360128,-1.1669939618234713,-0.414354228048866,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
67180.0,-0.4082073640884616,-1.7923975479986223,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
67181.0,-2.0621999718860033,-1.7923975479986223,0.11184645087859663,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
67182.0,-0.11632631565360128,0.08381321052683066,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
67185.0,0.37014209840449924,0.08381321052683066,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
67186.0,-0.6027947297117018,-0.22888858256074482,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,-2.9403652605785267,-0.42358083223018583
67187.0,-2.0621999718860033,-1.7923975479986223,-0.9405549069763287,0.06594542172613593,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
67189.0,-0.11632631565360128,0.08381321052683066,-0.414354228048866,0.06594542172613593,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
67190.0,-0.11632631565360128,-0.8542921687358959,0.11184645087859663,0.06594542172613593,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
67191.0,-0.11632631565360128,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
67192.0,-0.6027947297117018,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
60589.0,-0.11632631565360128,0.08381321052683066,-0.3091140922633735,1.9097255801915698,0.9154158861235957,0.0042987796207290315,1.9743767717175602
60577.0,-2.0621999718860033,-0.5415903756483204,-0.414354228048866,0.06594542172613593,-0.98189086726419,2.9489628198199846,-0.42358083223018583
66431.0,0.37014209840449924,1.021918589789557,0.11184645087859663,-0.39499961789022253,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
66456.0,0.37014209840449924,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
66457.0,0.8566105124625998,-1.1669939618234713,-0.9405549069763287,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
66458.0,0.37014209840449924,0.20889392776186086,0.21708658666408914,0.06594542172613593,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
66459.0,0.37014209840449924,0.20889392776186086,0.21708658666408914,0.06594542172613593,1.8640692628174884,0.0042987796207290315,-0.42358083223018583
66471.0,-0.11632631565360128,0.39651500361440617,0.11184645087859663,-0.39499961789022253,0.9154158861235957,0.0042987796207290315,-0.42358083223018583
3538.0,1.3430789265207004,0.39651500361440617,1.6904484876609847,-0.39499961789022253,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
3549.0,-0.11632631565360128,-0.22888858256074482,0.11184645087859663,0.06594542172613593,-0.98189086726419,0.0042987796207290315,-0.42358083223018583
3567.0,-0.6027947297117018,-0.8542921687358959,0.11184645087859663,1.9097255801915698,-0.98189086726419,0.0042987796207290315,0.7753979697436871
3591.0,-0.11632631565360128,-0.8542921687358959,-0.9405549069763287,4.214450778273362,-0.0332374905702971,0.0042987796207290315,-0.42358083223018583
3640.0,-0.11632631565360128,0.08381321052683066,2.2166491665884474,0.06594542172613593,0.9154158861235957,0.0042987796207290315,-0.42358083223018583
